alert_id,soc_id,timestamp_created,source,source_system,alert_type,category,severity,risk_score,asset_id,user_id,source_ip,destination_ip,mitre_tactic,mitre_technique,true_positive,assigned_analyst_id,status,priority,scenario_type
ALT-003381,SOC-005,2026-01-07T05:02:00Z,SIEM,Microsoft Sentinel,Internal Network Port Scan,Reconnaissance,CRITICAL,33,HOST-1661,USR-461,10.31.77.252,10.134.219.192,Reconnaissance,T1595,False,ANL-5014,CLOSED,P1,CORRECT_HANDLING
ALT-003382,SOC-005,2026-01-07T13:27:00Z,SIEM,Splunk ES,Internal Network Port Scan,Reconnaissance,HIGH,56,HOST-3718,USR-264,10.127.186.124,10.51.83.32,Reconnaissance,T1595,True,ANL-5006,CLOSED,P2,NORMAL
ALT-003383,SOC-005,2026-01-07T02:53:00Z,SIEM,Splunk ES,Unusual RDP Session,Lateral Movement,HIGH,70,HOST-1159,USR-775,10.48.219.230,10.241.6.58,Lateral Movement,T1021.001,True,ANL-5014,CLOSED,P2,CORRECT_HANDLING
ALT-003384,SOC-005,2026-01-07T16:17:00Z,SIEM,IBM QRadar,Ransomware Behaviour Detected,Impact,LOW,41,HOST-1636,USR-326,10.42.186.192,10.72.41.104,Impact,T1486,True,ANL-5014,CLOSED,P4,NORMAL
ALT-003385,SOC-005,2026-01-07T11:10:00Z,SIEM,IBM QRadar,Unusual RDP Session,Lateral Movement,LOW,97,HOST-2931,USR-624,10.97.194.240,10.145.68.143,Lateral Movement,T1021.001,True,ANL-5013,CLOSED,P4,CORRECT_HANDLING
ALT-003386,SOC-005,2026-01-07T23:52:00Z,SIEM,Splunk ES,Unusual Scheduled Task Created,Persistence,MEDIUM,79,HOST-2011,USR-265,10.59.55.8,10.209.146.252,Persistence,T1053.005,False,ANL-5006,CLOSED,P3,CORRECT_HANDLING
ALT-003387,SOC-005,2026-01-07T11:33:00Z,SIEM,Elastic Security,Large Outbound Data Transfer,Exfiltration,MEDIUM,95,HOST-4041,USR-926,10.222.246.147,10.202.10.144,Exfiltration,T1041,False,ANL-5008,CLOSED,P3,CORRECT_HANDLING
ALT-003388,SOC-005,2026-01-07T07:42:00Z,SIEM,Elastic Security,Ransomware Behaviour Detected,Impact,MEDIUM,65,HOST-1532,USR-694,10.150.54.109,10.95.18.64,Impact,T1486,True,ANL-5001,CLOSED,P3,CORRECT_HANDLING
ALT-003389,SOC-005,2026-01-07T00:15:00Z,SIEM,Splunk ES,Internal Network Port Scan,Reconnaissance,LOW,75,HOST-3793,USR-823,10.205.21.75,10.9.9.144,Reconnaissance,T1595,True,ANL-5006,CLOSED,P4,CORRECT_HANDLING
ALT-003390,SOC-005,2026-01-07T16:04:00Z,SIEM,Splunk ES,Internal Network Port Scan,Reconnaissance,LOW,82,HOST-4150,USR-508,10.52.74.75,10.85.65.166,Reconnaissance,T1595,True,ANL-5010,CLOSED,P4,CORRECT_HANDLING
ALT-003391,SOC-005,2026-01-07T09:39:00Z,SIEM,IBM QRadar,Upload to Unapproved Cloud Storage,Exfiltration,LOW,47,HOST-4964,USR-836,10.34.112.42,10.104.230.24,Exfiltration,T1567,True,ANL-5011,CLOSED,P4,CORRECT_HANDLING
ALT-003392,SOC-005,2026-01-07T09:30:00Z,SIEM,Elastic Security,New Registry Run Key Entry,Persistence,HIGH,56,HOST-4981,USR-295,10.45.121.51,10.205.193.87,Persistence,T1547.001,False,ANL-5013,CLOSED,P2,CORRECT_HANDLING
ALT-003393,SOC-005,2026-01-07T10:27:00Z,SIEM,Microsoft Sentinel,Unusual Scheduled Task Created,Persistence,LOW,16,HOST-3573,USR-204,10.30.57.75,10.174.156.124,Persistence,T1053.005,True,ANL-5013,CLOSED,P4,CORRECT_HANDLING
ALT-003394,SOC-005,2026-01-07T12:12:00Z,SIEM,Microsoft Sentinel,Internal Network Port Scan,Reconnaissance,MEDIUM,28,HOST-4000,USR-926,10.134.224.2,10.142.98.25,Reconnaissance,T1595,False,ANL-5006,CLOSED,P3,NORMAL
ALT-003395,SOC-005,2026-01-07T00:45:00Z,SIEM,IBM QRadar,New Registry Run Key Entry,Persistence,HIGH,46,HOST-1423,USR-155,10.84.78.198,10.139.31.107,Persistence,T1547.001,True,ANL-5002,CLOSED,P2,CORRECT_HANDLING
ALT-003396,SOC-005,2026-01-07T08:36:00Z,SIEM,Microsoft Sentinel,Unusual SMB Admin Share Access,Lateral Movement,LOW,11,HOST-1778,USR-219,10.124.217.23,10.43.179.229,Lateral Movement,T1021.002,True,ANL-5006,CLOSED,P4,CORRECT_HANDLING
ALT-003397,SOC-005,2026-01-07T08:29:00Z,SIEM,Splunk ES,Suspicious CMD Execution,Execution,HIGH,64,HOST-3588,USR-203,10.133.18.103,10.48.141.188,Execution,T1059.003,True,ANL-5004,CLOSED,P2,CORRECT_HANDLING
ALT-003398,SOC-005,2026-01-07T12:51:00Z,SIEM,Elastic Security,Password Spraying Detected,Credential Access,MEDIUM,79,HOST-1734,USR-374,10.117.124.29,10.145.226.104,Credential Access,T1110,True,ANL-5012,CLOSED,P3,CORRECT_HANDLING
ALT-003399,SOC-005,2026-01-07T04:35:00Z,SIEM,Splunk ES,Upload to Unapproved Cloud Storage,Exfiltration,MEDIUM,82,HOST-2498,USR-480,10.139.117.31,10.116.19.241,Exfiltration,T1567,True,ANL-5005,CLOSED,P3,FAST_CLOSURE
ALT-003400,SOC-005,2026-01-07T08:11:00Z,SIEM,Microsoft Sentinel,LSASS Memory Access,Credential Access,HIGH,93,HOST-4201,USR-188,10.106.95.116,10.247.107.71,Credential Access,T1003,True,ANL-5004,CLOSED,P2,CORRECT_HANDLING
ALT-003401,SOC-005,2026-01-08T22:30:00Z,SIEM,IBM QRadar,Ransomware Behaviour Detected,Impact,LOW,76,HOST-1663,USR-212,10.210.119.185,10.4.38.164,Impact,T1486,True,ANL-5012,CLOSED,P4,NORMAL
ALT-003402,SOC-005,2026-01-08T19:05:00Z,SIEM,Elastic Security,Ransomware Behaviour Detected,Impact,CRITICAL,82,HOST-2397,USR-930,10.253.70.129,10.73.129.204,Impact,T1486,True,ANL-5012,CLOSED,P1,NORMAL
ALT-003403,SOC-005,2026-01-08T19:40:00Z,SIEM,IBM QRadar,Encoded PowerShell Command,Execution,MEDIUM,20,HOST-4856,USR-462,10.176.51.151,10.200.170.207,Execution,T1059.001,True,ANL-5003,CLOSED,P3,SLOW_TRIAGE
ALT-003404,SOC-005,2026-01-08T16:06:00Z,SIEM,Splunk ES,New Registry Run Key Entry,Persistence,LOW,64,HOST-4615,USR-905,10.91.28.246,10.8.173.141,Persistence,T1547.001,True,ANL-5004,CLOSED,P4,MISSING_EVIDENCE
ALT-003405,SOC-005,2026-01-08T13:56:00Z,SIEM,IBM QRadar,Upload to Unapproved Cloud Storage,Exfiltration,MEDIUM,97,HOST-2168,USR-752,10.23.243.190,10.33.153.19,Exfiltration,T1567,True,ANL-5010,CLOSED,P3,NORMAL
ALT-003406,SOC-005,2026-01-08T21:55:00Z,SIEM,Elastic Security,Large Outbound Data Transfer,Exfiltration,MEDIUM,54,HOST-3536,USR-212,10.35.214.218,10.216.1.127,Exfiltration,T1041,True,ANL-5001,CLOSED,P3,NORMAL
ALT-003407,SOC-005,2026-01-08T14:09:00Z,SIEM,Elastic Security,Beaconing to Known C2 Domain,Command and Control,MEDIUM,81,HOST-2546,USR-238,10.152.141.254,10.233.137.97,Command and Control,T1071.001,True,ANL-5007,CLOSED,P3,CORRECT_HANDLING
ALT-003408,SOC-005,2026-01-08T05:03:00Z,SIEM,IBM QRadar,Unusual SMB Admin Share Access,Lateral Movement,MEDIUM,44,HOST-1297,USR-346,10.241.57.13,10.14.118.24,Lateral Movement,T1021.002,True,ANL-5005,CLOSED,P3,NORMAL
ALT-003409,SOC-005,2026-01-08T19:57:00Z,SIEM,IBM QRadar,Unusual RDP Session,Lateral Movement,MEDIUM,20,HOST-4991,USR-344,10.82.108.31,10.44.125.210,Lateral Movement,T1021.001,False,ANL-5001,CLOSED,P3,REOPENED_CASE
ALT-003410,SOC-005,2026-01-08T08:49:00Z,SIEM,Splunk ES,Ransomware Behaviour Detected,Impact,MEDIUM,43,HOST-1256,USR-647,10.123.44.79,10.140.218.137,Impact,T1486,False,ANL-5003,CLOSED,P3,CORRECT_HANDLING
ALT-003411,SOC-005,2026-01-08T15:36:00Z,SIEM,Elastic Security,Internal Network Port Scan,Reconnaissance,LOW,59,HOST-2035,USR-990,10.167.36.220,10.110.223.14,Reconnaissance,T1595,True,ANL-5014,CLOSED,P4,NORMAL
ALT-003412,SOC-005,2026-01-08T04:59:00Z,SIEM,Splunk ES,LSASS Memory Access,Credential Access,HIGH,85,HOST-3618,USR-883,10.158.134.22,10.150.223.239,Credential Access,T1003,True,ANL-5005,CLOSED,P2,CORRECT_HANDLING
ALT-003413,SOC-005,2026-01-08T22:51:00Z,SIEM,Elastic Security,Ransomware Behaviour Detected,Impact,LOW,65,HOST-2705,USR-926,10.212.32.114,10.20.93.241,Impact,T1486,True,ANL-5009,CLOSED,P4,NIGHT_SHIFT_DEGRADATION
ALT-003414,SOC-005,2026-01-08T08:50:00Z,SIEM,Microsoft Sentinel,Unusual Scheduled Task Created,Persistence,MEDIUM,63,HOST-4182,USR-589,10.2.53.7,10.121.252.120,Persistence,T1053.005,True,ANL-5009,CLOSED,P3,NORMAL
ALT-003415,SOC-005,2026-01-08T13:25:00Z,SIEM,IBM QRadar,Beaconing to Known C2 Domain,Command and Control,LOW,81,HOST-2855,USR-972,10.27.239.23,10.31.209.72,Command and Control,T1071.001,True,ANL-5013,CLOSED,P4,CORRECT_HANDLING
ALT-003416,SOC-005,2026-01-08T18:19:00Z,SIEM,IBM QRadar,Beaconing to Known C2 Domain,Command and Control,CRITICAL,75,HOST-3580,USR-554,10.247.197.31,10.85.221.172,Command and Control,T1071.001,True,ANL-5008,CLOSED,P1,CORRECT_HANDLING
ALT-003417,SOC-005,2026-01-08T09:17:00Z,SIEM,Splunk ES,New Registry Run Key Entry,Persistence,LOW,41,HOST-2591,USR-534,10.131.249.186,10.184.41.33,Persistence,T1547.001,True,ANL-5006,CLOSED,P4,NORMAL
ALT-003418,SOC-005,2026-01-08T01:12:00Z,SIEM,Splunk ES,New Registry Run Key Entry,Persistence,HIGH,70,HOST-2568,USR-906,10.104.124.159,10.53.131.167,Persistence,T1547.001,True,ANL-5006,CLOSED,P2,NORMAL
ALT-003419,SOC-005,2026-01-08T16:52:00Z,SIEM,IBM QRadar,Suspicious PowerShell,Execution,HIGH,17,HOST-1241,USR-851,10.213.142.104,10.192.141.47,Execution,T1059.001,True,ANL-5012,CLOSED,P2,NORMAL
ALT-003420,SOC-005,2026-01-08T11:29:00Z,SIEM,Elastic Security,Ransomware Behaviour Detected,Impact,MEDIUM,43,HOST-4108,USR-570,10.84.111.251,10.222.200.22,Impact,T1486,True,ANL-5005,CLOSED,P3,NORMAL
ALT-003421,SOC-005,2026-01-08T14:10:00Z,SIEM,Microsoft Sentinel,Suspicious CMD Execution,Execution,LOW,42,HOST-1425,USR-780,10.213.179.62,10.140.194.21,Execution,T1059.003,False,ANL-5005,CLOSED,P4,CORRECT_HANDLING
ALT-003422,SOC-005,2026-01-08T12:30:00Z,SIEM,Splunk ES,Suspicious Binary Download,Command and Control,HIGH,83,HOST-1003,USR-311,10.145.21.65,10.233.84.24,Command and Control,T1105,True,ANL-5012,CLOSED,P2,REPEATED_FALSE_POSITIVE
ALT-003423,SOC-005,2026-01-08T19:24:00Z,SIEM,Elastic Security,Suspicious CMD Execution,Execution,LOW,96,HOST-4482,USR-999,10.194.129.142,10.230.49.227,Execution,T1059.003,True,ANL-5011,CLOSED,P4,NORMAL
ALT-003424,SOC-005,2026-01-08T00:11:00Z,SIEM,Microsoft Sentinel,Unusual RDP Session,Lateral Movement,LOW,17,HOST-3514,USR-828,10.41.108.251,10.26.63.172,Lateral Movement,T1021.001,True,ANL-5006,CLOSED,P4,CORRECT_HANDLING
ALT-003425,SOC-005,2026-01-08T18:22:00Z,SIEM,Elastic Security,Ransomware Behaviour Detected,Impact,MEDIUM,86,HOST-3217,USR-756,10.4.136.24,10.172.196.254,Impact,T1486,False,ANL-5005,CLOSED,P3,NORMAL
ALT-003426,SOC-005,2026-01-08T21:08:00Z,SIEM,IBM QRadar,Large Outbound Data Transfer,Exfiltration,HIGH,33,HOST-4598,USR-897,10.246.65.227,10.251.213.83,Exfiltration,T1041,False,ANL-5010,CLOSED,P2,CORRECT_HANDLING
ALT-003427,SOC-005,2026-01-08T13:15:00Z,SIEM,Microsoft Sentinel,LSASS Memory Access,Credential Access,MEDIUM,69,HOST-2879,USR-884,10.37.14.75,10.126.129.183,Credential Access,T1003,False,ANL-5010,CLOSED,P3,SLOW_TRIAGE
ALT-003428,SOC-005,2026-01-08T20:33:00Z,SIEM,IBM QRadar,Unusual Scheduled Task Created,Persistence,MEDIUM,79,HOST-4447,USR-203,10.167.222.72,10.67.204.76,Persistence,T1053.005,True,ANL-5009,CLOSED,P3,NORMAL
ALT-003429,SOC-005,2026-01-08T23:36:00Z,SIEM,Microsoft Sentinel,New Registry Run Key Entry,Persistence,MEDIUM,43,HOST-4761,USR-490,10.92.126.239,10.9.59.199,Persistence,T1547.001,True,ANL-5006,CLOSED,P3,CORRECT_HANDLING
ALT-003430,SOC-005,2026-01-08T09:46:00Z,SIEM,Microsoft Sentinel,Beaconing to Known C2 Domain,Command and Control,MEDIUM,98,HOST-4105,USR-380,10.97.205.109,10.129.130.188,Command and Control,T1071.001,True,ANL-5012,CLOSED,P3,CORRECT_HANDLING
ALT-003431,SOC-005,2026-01-08T08:28:00Z,SIEM,Splunk ES,Ransomware Behaviour Detected,Impact,LOW,40,HOST-3462,USR-935,10.170.84.235,10.131.23.123,Impact,T1486,True,ANL-5014,CLOSED,P4,CORRECT_HANDLING
ALT-003432,SOC-005,2026-01-08T04:19:00Z,SIEM,Microsoft Sentinel,Internal Network Port Scan,Reconnaissance,CRITICAL,55,HOST-4412,USR-720,10.239.96.39,10.137.96.176,Reconnaissance,T1595,True,ANL-5004,CLOSED,P1,NORMAL
ALT-003433,SOC-005,2026-01-08T16:31:00Z,SIEM,Elastic Security,Ransomware Behaviour Detected,Impact,LOW,53,HOST-1443,USR-238,10.166.33.178,10.100.65.252,Impact,T1486,False,ANL-5014,CLOSED,P4,NORMAL
ALT-003434,SOC-005,2026-01-08T09:38:00Z,SIEM,Splunk ES,Large Outbound Data Transfer,Exfiltration,CRITICAL,71,HOST-3288,USR-576,10.46.108.80,10.182.25.148,Exfiltration,T1041,True,ANL-5008,CLOSED,P1,CORRECT_HANDLING
ALT-003435,SOC-005,2026-01-08T22:32:00Z,SIEM,Splunk ES,Internal Network Port Scan,Reconnaissance,LOW,44,HOST-4354,USR-135,10.180.73.194,10.18.239.13,Reconnaissance,T1595,True,ANL-5012,CLOSED,P4,CORRECT_HANDLING
ALT-003436,SOC-005,2026-01-08T01:36:00Z,SIEM,Elastic Security,Beaconing to Known C2 Domain,Command and Control,MEDIUM,63,HOST-1449,USR-768,10.132.227.147,10.6.232.183,Command and Control,T1071.001,True,ANL-5010,CLOSED,P3,NORMAL
ALT-003437,SOC-005,2026-01-08T18:02:00Z,SIEM,Microsoft Sentinel,Password Spraying Detected,Credential Access,LOW,97,HOST-2385,USR-492,10.167.42.227,10.221.100.90,Credential Access,T1110,True,ANL-5005,CLOSED,P4,CORRECT_HANDLING
ALT-003438,SOC-005,2026-01-08T23:08:00Z,SIEM,Microsoft Sentinel,Suspicious Binary Download,Command and Control,HIGH,86,HOST-3239,USR-690,10.173.82.71,10.69.225.167,Command and Control,T1105,True,ANL-5002,CLOSED,P2,NORMAL
ALT-003439,SOC-005,2026-01-08T01:46:00Z,SIEM,Elastic Security,Password Spraying Detected,Credential Access,MEDIUM,45,HOST-4407,USR-380,10.113.117.209,10.66.233.140,Credential Access,T1110,True,ANL-5004,CLOSED,P3,NORMAL
ALT-003440,SOC-005,2026-01-08T07:06:00Z,SIEM,Elastic Security,Suspicious PowerShell,Execution,CRITICAL,57,HOST-1184,USR-453,10.39.254.57,10.68.18.193,Execution,T1059.001,True,ANL-5007,CLOSED,P1,CORRECT_HANDLING
ALT-003441,SOC-005,2026-01-09T21:30:00Z,SIEM,Microsoft Sentinel,Unusual Scheduled Task Created,Persistence,LOW,98,HOST-4717,USR-788,10.226.179.193,10.212.112.45,Persistence,T1053.005,True,ANL-5004,CLOSED,P4,NORMAL
ALT-003442,SOC-005,2026-01-09T01:12:00Z,SIEM,IBM QRadar,Upload to Unapproved Cloud Storage,Exfiltration,LOW,88,HOST-4679,USR-329,10.255.18.92,10.218.248.111,Exfiltration,T1567,False,ANL-5001,CLOSED,P4,CORRECT_HANDLING
ALT-003443,SOC-005,2026-01-09T14:58:00Z,SIEM,IBM QRadar,Suspicious PowerShell,Execution,MEDIUM,45,HOST-3069,USR-418,10.20.237.232,10.242.99.195,Execution,T1059.001,True,ANL-5012,CLOSED,P3,FAST_CLOSURE
ALT-003444,SOC-005,2026-01-09T06:34:00Z,SIEM,IBM QRadar,Internal Network Port Scan,Reconnaissance,MEDIUM,15,HOST-3779,USR-427,10.80.204.194,10.210.210.203,Reconnaissance,T1595,True,ANL-5014,CLOSED,P3,CORRECT_HANDLING
ALT-003445,SOC-005,2026-01-09T20:46:00Z,SIEM,Splunk ES,Ransomware Behaviour Detected,Impact,HIGH,88,HOST-1120,USR-241,10.137.140.229,10.136.28.60,Impact,T1486,False,ANL-5013,CLOSED,P2,NORMAL
ALT-003446,SOC-005,2026-01-09T10:25:00Z,SIEM,IBM QRadar,New Registry Run Key Entry,Persistence,HIGH,62,HOST-2755,USR-701,10.63.42.100,10.168.133.210,Persistence,T1547.001,True,ANL-5014,CLOSED,P2,NORMAL
ALT-003447,SOC-005,2026-01-09T11:09:00Z,SIEM,Elastic Security,Ransomware Behaviour Detected,Impact,MEDIUM,20,HOST-3362,USR-494,10.179.179.63,10.71.92.163,Impact,T1486,True,ANL-5013,CLOSED,P3,MISSED_ESCALATION
ALT-003448,SOC-005,2026-01-09T10:50:00Z,SIEM,Microsoft Sentinel,Internal Network Port Scan,Reconnaissance,CRITICAL,52,HOST-1006,USR-691,10.53.243.129,10.249.209.105,Reconnaissance,T1595,False,ANL-5014,CLOSED,P1,NORMAL
ALT-003449,SOC-005,2026-01-09T04:55:00Z,SIEM,Elastic Security,Unusual Scheduled Task Created,Persistence,HIGH,10,HOST-3785,USR-403,10.180.152.209,10.15.221.200,Persistence,T1053.005,False,ANL-5014,CLOSED,P2,CORRECT_HANDLING
ALT-003450,SOC-005,2026-01-09T20:36:00Z,SIEM,IBM QRadar,Ransomware Behaviour Detected,Impact,MEDIUM,61,HOST-1289,USR-339,10.243.14.156,10.6.100.85,Impact,T1486,True,ANL-5006,CLOSED,P3,CORRECT_HANDLING
ALT-003451,SOC-005,2026-01-09T20:26:00Z,SIEM,Microsoft Sentinel,Unusual RDP Session,Lateral Movement,MEDIUM,24,HOST-2947,USR-999,10.124.48.135,10.126.116.98,Lateral Movement,T1021.001,True,ANL-5014,CLOSED,P3,CORRECT_HANDLING
ALT-003452,SOC-005,2026-01-09T03:35:00Z,SIEM,Microsoft Sentinel,Unusual SMB Admin Share Access,Lateral Movement,MEDIUM,40,HOST-2048,USR-601,10.154.94.93,10.255.40.26,Lateral Movement,T1021.002,False,ANL-5014,CLOSED,P3,CORRECT_HANDLING
ALT-003453,SOC-005,2026-01-09T22:19:00Z,SIEM,Elastic Security,Ransomware Behaviour Detected,Impact,MEDIUM,66,HOST-4896,USR-210,10.92.137.158,10.138.136.60,Impact,T1486,True,ANL-5003,CLOSED,P3,NORMAL
ALT-003454,SOC-005,2026-01-09T21:41:00Z,SIEM,Microsoft Sentinel,Unusual RDP Session,Lateral Movement,MEDIUM,21,HOST-1642,USR-238,10.96.213.41,10.110.77.130,Lateral Movement,T1021.001,True,ANL-5013,CLOSED,P3,CORRECT_HANDLING
ALT-003455,SOC-005,2026-01-09T10:56:00Z,SIEM,Splunk ES,Large Outbound Data Transfer,Exfiltration,CRITICAL,85,HOST-3865,USR-551,10.207.115.1,10.134.13.119,Exfiltration,T1041,False,ANL-5001,CLOSED,P1,NORMAL
ALT-003456,SOC-005,2026-01-09T12:29:00Z,SIEM,Splunk ES,Encoded PowerShell Command,Execution,HIGH,94,HOST-2109,USR-600,10.193.4.164,10.212.240.9,Execution,T1059.001,False,ANL-5013,CLOSED,P2,NORMAL
ALT-003457,SOC-005,2026-01-09T05:03:00Z,SIEM,Microsoft Sentinel,Internal Network Port Scan,Reconnaissance,LOW,28,HOST-4719,USR-273,10.52.9.55,10.73.223.56,Reconnaissance,T1595,True,ANL-5010,CLOSED,P4,CORRECT_HANDLING
ALT-003458,SOC-005,2026-01-09T12:26:00Z,SIEM,IBM QRadar,Unusual RDP Session,Lateral Movement,MEDIUM,38,HOST-1730,USR-654,10.99.241.168,10.106.164.123,Lateral Movement,T1021.001,True,ANL-5008,CLOSED,P3,CORRECT_HANDLING
ALT-003459,SOC-005,2026-01-09T19:36:00Z,SIEM,Splunk ES,New Registry Run Key Entry,Persistence,MEDIUM,80,HOST-2286,USR-310,10.18.125.229,10.188.133.117,Persistence,T1547.001,True,ANL-5004,CLOSED,P3,CORRECT_HANDLING
ALT-003460,SOC-005,2026-01-09T00:52:00Z,SIEM,Microsoft Sentinel,Internal Network Port Scan,Reconnaissance,HIGH,74,HOST-3091,USR-703,10.5.79.152,10.20.49.135,Reconnaissance,T1595,False,ANL-5005,CLOSED,P2,CORRECT_HANDLING
ALT-003461,SOC-005,2026-01-09T21:01:00Z,SIEM,Elastic Security,Unusual Scheduled Task Created,Persistence,HIGH,41,HOST-3002,USR-607,10.245.127.211,10.103.228.26,Persistence,T1053.005,False,ANL-5013,CLOSED,P2,NORMAL
ALT-003462,SOC-005,2026-01-09T22:31:00Z,SIEM,Splunk ES,Suspicious PowerShell,Execution,MEDIUM,22,HOST-1678,USR-955,10.49.162.17,10.127.208.207,Execution,T1059.001,True,ANL-5012,CLOSED,P3,CORRECT_HANDLING
ALT-003463,SOC-005,2026-01-09T16:47:00Z,SIEM,Microsoft Sentinel,Unusual SMB Admin Share Access,Lateral Movement,LOW,31,HOST-1290,USR-417,10.16.199.176,10.75.104.115,Lateral Movement,T1021.002,True,ANL-5005,CLOSED,P4,CORRECT_HANDLING
ALT-003464,SOC-005,2026-01-09T18:17:00Z,SIEM,IBM QRadar,LSASS Memory Access,Credential Access,MEDIUM,73,HOST-3286,USR-225,10.105.206.168,10.215.131.209,Credential Access,T1003,True,ANL-5007,CLOSED,P3,NORMAL
ALT-003465,SOC-005,2026-01-09T23:13:00Z,SIEM,Splunk ES,Suspicious Binary Download,Command and Control,MEDIUM,45,HOST-3284,USR-249,10.84.196.66,10.245.196.167,Command and Control,T1105,False,ANL-5002,CLOSED,P3,CORRECT_HANDLING
ALT-003466,SOC-005,2026-01-09T23:31:00Z,SIEM,IBM QRadar,Unusual RDP Session,Lateral Movement,LOW,37,HOST-3499,USR-743,10.221.49.237,10.227.34.83,Lateral Movement,T1021.001,True,ANL-5008,CLOSED,P4,REOPENED_CASE
ALT-003467,SOC-005,2026-01-09T18:50:00Z,SIEM,Elastic Security,Ransomware Behaviour Detected,Impact,CRITICAL,48,HOST-3514,USR-710,10.30.182.177,10.236.160.42,Impact,T1486,True,ANL-5004,CLOSED,P1,NORMAL
ALT-003468,SOC-005,2026-01-09T10:01:00Z,SIEM,Microsoft Sentinel,Internal Network Port Scan,Reconnaissance,LOW,37,HOST-2576,USR-516,10.152.0.187,10.207.230.42,Reconnaissance,T1595,True,ANL-5007,CLOSED,P4,CORRECT_HANDLING
ALT-003469,SOC-005,2026-01-09T01:49:00Z,SIEM,Elastic Security,LSASS Memory Access,Credential Access,LOW,43,HOST-2634,USR-572,10.250.43.104,10.167.107.90,Credential Access,T1003,True,ANL-5011,CLOSED,P4,NORMAL
ALT-003470,SOC-005,2026-01-09T19:30:00Z,SIEM,Splunk ES,Ransomware Behaviour Detected,Impact,MEDIUM,36,HOST-1143,USR-555,10.98.68.205,10.105.178.30,Impact,T1486,True,ANL-5007,CLOSED,P3,CORRECT_HANDLING
ALT-003471,SOC-005,2026-01-09T04:43:00Z,SIEM,Splunk ES,Repeated Failed Logins,Credential Access,MEDIUM,70,HOST-4076,USR-890,10.1.209.233,10.187.21.187,Credential Access,T1110,True,ANL-5007,CLOSED,P3,CORRECT_HANDLING
ALT-003472,SOC-005,2026-01-09T09:33:00Z,SIEM,Microsoft Sentinel,Ransomware Behaviour Detected,Impact,HIGH,58,HOST-2061,USR-861,10.120.156.129,10.149.86.244,Impact,T1486,False,ANL-5014,CLOSED,P2,CORRECT_HANDLING
ALT-003473,SOC-005,2026-01-09T07:16:00Z,SIEM,Microsoft Sentinel,Unusual Scheduled Task Created,Persistence,MEDIUM,58,HOST-3118,USR-997,10.176.167.65,10.182.196.192,Persistence,T1053.005,True,ANL-5007,CLOSED,P3,CORRECT_HANDLING
ALT-003474,SOC-005,2026-01-09T13:08:00Z,SIEM,Elastic Security,Unusual Scheduled Task Created,Persistence,MEDIUM,80,HOST-4714,USR-142,10.99.197.234,10.26.86.105,Persistence,T1053.005,True,ANL-5006,CLOSED,P3,CORRECT_HANDLING
ALT-003475,SOC-005,2026-01-09T15:26:00Z,SIEM,IBM QRadar,Suspicious PowerShell,Execution,CRITICAL,50,HOST-2043,USR-716,10.80.221.129,10.13.237.216,Execution,T1059.001,True,ANL-5013,CLOSED,P1,CORRECT_HANDLING
ALT-003476,SOC-005,2026-01-09T10:06:00Z,SIEM,Elastic Security,Beaconing to Known C2 Domain,Command and Control,HIGH,73,HOST-2531,USR-422,10.250.252.110,10.41.223.69,Command and Control,T1071.001,True,ANL-5014,CLOSED,P2,CORRECT_HANDLING
ALT-003477,SOC-005,2026-01-09T17:28:00Z,SIEM,Microsoft Sentinel,Suspicious Binary Download,Command and Control,LOW,92,HOST-4002,USR-374,10.30.154.72,10.173.93.106,Command and Control,T1105,True,ANL-5009,CLOSED,P4,NORMAL
ALT-003478,SOC-005,2026-01-09T15:14:00Z,SIEM,IBM QRadar,Large Outbound Data Transfer,Exfiltration,LOW,16,HOST-1003,USR-830,10.185.195.180,10.96.184.56,Exfiltration,T1041,True,ANL-5004,CLOSED,P4,REPEATED_FALSE_POSITIVE
ALT-003479,SOC-005,2026-01-09T10:52:00Z,SIEM,Elastic Security,LSASS Memory Access,Credential Access,MEDIUM,62,HOST-1003,USR-714,10.151.125.84,10.200.183.229,Credential Access,T1003,False,ANL-5008,CLOSED,P3,REPEATED_FALSE_POSITIVE
ALT-003480,SOC-005,2026-01-09T20:14:00Z,SIEM,IBM QRadar,Internal Network Port Scan,Reconnaissance,HIGH,33,HOST-2935,USR-824,10.255.100.57,10.28.26.206,Reconnaissance,T1595,True,ANL-5008,CLOSED,P2,MISSING_EVIDENCE
ALT-003481,SOC-005,2026-01-10T18:50:00Z,SIEM,Elastic Security,Unusual Scheduled Task Created,Persistence,LOW,99,HOST-2637,USR-846,10.34.86.111,10.248.114.108,Persistence,T1053.005,False,ANL-5005,CLOSED,P4,NORMAL
ALT-003482,SOC-005,2026-01-10T05:42:00Z,SIEM,Splunk ES,Internal Network Port Scan,Reconnaissance,MEDIUM,38,HOST-1178,USR-123,10.6.218.29,10.81.8.129,Reconnaissance,T1595,False,ANL-5002,CLOSED,P3,CORRECT_HANDLING
ALT-003483,SOC-005,2026-01-10T21:16:00Z,SIEM,Elastic Security,Beaconing to Known C2 Domain,Command and Control,MEDIUM,50,HOST-1556,USR-603,10.71.112.111,10.150.1.51,Command and Control,T1071.001,True,ANL-5002,CLOSED,P3,CORRECT_HANDLING
